id,minutes,position,GW,avg_points_5,points,avg_influence_5,avg_creativity_5,bps,goals_scored_5,assists_5
100,56.0,4,32,2.4,6,12.280000000000001,21.7,9.0,1,0
100,55.2,4,33,3.2,2,16.6,15.200000000000003,12.0,2,0
100,52.2,4,34,3.2,8,17.0,10.639999999999999,13.0,2,0
100,63.4,4,35,4.6,6,23.44,15.219999999999999,18.6,3,0
100,61.4,4,36,5.4,2,28.360000000000003,6.459999999999999,20.0,4,0
100,73.6,4,37,4.8,8,21.639999999999997,6.279999999999999,16.6,3,0
100,71.8,4,38,5.2,2,22.119999999999997,7.38,18.0,3,0
391,0.0,3,6,0.0,1,0.0,0.0,0.0,0,0
391,3.4,3,7,0.2,4,0.2,0.24,0.0,0,0
391,5.8,3,8,1.0,1,4.0,2.44,3.2,0,1
391,8.6,3,9,1.2,0,4.04,2.5,4.0,0,1
391,8.6,3,10,1.2,1,4.04,2.5,4.0,0,1
391,10.6,3,11,1.4,0,4.24,2.8,4.4,0,1
391,7.2,3,12,1.2,0,4.04,2.56,4.4,0,1
391,4.8,3,13,0.4,0,0.24,0.36,1.2,0,0
391,2.0,3,14,0.2,0,0.2,0.3,0.4,0,0
391,2.0,3,15,0.2,0,0.2,0.3,0.4,0,0
391,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,23,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,24,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,25,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,26,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,27,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,28,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,29,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,30,0.0,0,0.0,0.0,0.0,0,0
391,0.0,3,31,0.0,1,0.0,0.0,0.0,0,0
391,0.6,3,32,0.2,0,0.0,0.1,-0.2,0,0
391,0.6,3,33,0.2,1,0.0,0.1,-0.2,0,0
391,3.0,3,34,0.4,0,1.44,0.18,0.8,0,0
391,3.0,3,35,0.4,1,1.44,0.18,0.8,0,0
391,3.8,3,36,0.6,0,1.44,0.48,1.4,0,0
391,3.2,3,37,0.4,0,1.44,0.38,1.6,0,0
391,3.2,3,38,0.4,1,1.44,0.38,1.6,0,0
687,0.0,3,6,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,7,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,8,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,9,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,10,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,11,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,12,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,13,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,14,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,15,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,23,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,24,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,25,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,26,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,27,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,28,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,29,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,30,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,31,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,32,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,33,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,34,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,35,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,36,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,37,0.0,0,0.0,0.0,0.0,0,0
687,0.0,3,38,0.0,0,0.0,0.0,0.0,0,0
697,29.4,3,6,1.0,0,9.760000000000002,10.040000000000001,6.8,0,0
697,24.6,3,7,0.8,1,7.68,7.040000000000001,5.0,0,0
697,22.4,3,8,0.8,1,5.92,4.960000000000001,4.0,0,0
697,22.0,3,9,0.8,0,4.6,4.720000000000001,3.0,0,0
697,19.0,3,10,0.6,1,4.16,4.660000000000001,2.2,0,0
697,12.6,3,11,0.6,1,0.8,0.38,0.8,0,0
697,18.4,3,12,0.8,7,1.52,0.8,1.0,0,0
697,29.4,3,13,2.0,1,8.760000000000002,3.6799999999999997,6.6,1,0
697,37.0,3,14,2.0,1,10.16,4.12,7.2,1,0
697,40.2,3,15,2.2,0,10.200000000000001,4.74,8.0,1,0
697,34.8,3,16,2.0,1,10.200000000000001,4.4,7.6,1,0
697,29.2,3,17,2.0,1,9.48,3.9800000000000004,7.8,1,0
697,16.4,3,18,0.8,1,2.6,1.1600000000000001,3.2,0,0
697,7.0,3,19,0.8,0,1.7600000000000002,2.8600000000000003,4.0,0,0
697,8.4,3,20,0.6,1,1.72,2.62,2.4,0,0
697,9.0,3,21,0.8,6,1.9599999999999997,2.62,3.4,0,0
697,24.4,3,22,1.8,10,2.8,3.3800000000000003,6.0,0,1
697,41.2,3,23,3.6,5,11.36,4.36,10.6,1,1
697,52.2,3,24,4.4,2,15.88,10.08,11.8,1,2
697,65.6,3,25,4.8,10,17.84,18.86,15.4,1,2
697,80.8,3,26,6.6,3,25.919999999999998,20.08,21.6,2,2
697,78.2,3,27,6.0,1,26.360000000000003,22.6,20.8,2,1
697,62.0,3,28,4.2,1,17.040000000000003,22.499999999999996,16.0,1,1
697,51.8,3,29,3.4,1,12.960000000000003,14.679999999999998,14.4,1,0
697,39.6,3,30,3.2,2,11.120000000000001,7.8,12.0,1,0
697,38.2,3,31,1.6,0,4.32,7.06,6.6,0,0
697,25.2,3,32,1.0,0,3.04,3.78,4.4,0,0
697,23.4,3,33,0.8,1,2.6399999999999997,2.8200000000000003,3.2,0,0
697,23.6,3,34,0.8,1,2.12,5.1,3.0,0,0
697,18.6,3,35,0.8,1,2.04,2.92,3.2,0,0
697,6.6,3,36,0.6,0,0.52,2.44,0.6,0,0
697,6.6,3,37,0.6,1,0.52,2.44,0.6,0,0
756,0.0,3,6,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,7,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,8,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,9,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,10,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,11,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,12,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,13,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,14,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,15,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,23,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,24,0.0,0,0.0,0.0,0.0,0,0
756,0.0,3,25,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,6,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,7,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,8,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,9,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,10,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,11,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,12,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,13,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,14,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,15,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
799,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
801,13.2,3,6,0.6,0,1.2,4.64,2.0,0,0
801,13.2,3,7,0.4,0,1.16,6.6800000000000015,1.4,0,0
801,12.4,3,8,0.2,0,0.96,6.62,0.6,0,0
801,12.4,3,9,0.2,0,0.96,6.62,0.6,0,0
801,1.0,3,10,0.0,1,0.0,2.06,0.0,0,0
801,2.0,3,11,0.2,1,0.4,2.06,0.8,0,0
801,1.2,3,12,0.4,1,0.4,0.0,1.4,0,0
801,1.4,3,13,0.6,0,0.44000000000000006,0.16,2.0,0,0
801,1.4,3,14,0.6,1,0.44000000000000006,0.16,2.0,0,0
801,1.6,3,15,0.8,0,0.72,2.3200000000000003,2.6,0,0
801,0.6,3,16,0.6,1,0.31999999999999995,2.3200000000000003,1.8,0,0
807,75.6,3,6,4.8,3,22.88,22.599999999999998,17.4,2,1
807,85.8,3,7,4.6,3,19.919999999999998,19.059999999999995,15.6,2,0
807,85.8,3,8,3.4,2,13.440000000000001,17.699999999999996,12.4,1,0
807,85.0,3,9,2.6,2,8.48,16.0,10.6,0,0
807,80.8,3,10,2.4,5,7.719999999999999,16.34,11.0,0,0
807,78.2,3,11,3.0,6,8.84,12.08,12.4,0,1
807,68.2,3,12,3.6,8,14.4,11.379999999999999,14.8,1,1
807,68.0,3,13,4.6,9,21.04,11.36,17.8,2,1
807,66.4,3,14,6.0,3,26.2,10.040000000000001,20.8,3,1
807,69.2,3,15,6.2,2,25.56,6.94,20.0,3,1
27,0.0,3,6,0.0,0,0.0,0.0,0.0,0,0
27,0.0,3,7,0.0,0,0.0,0.0,0.0,0,0
27,0.0,3,8,0.0,0,0.0,0.0,0.0,0,0
27,0.0,3,9,0.0,0,0.0,0.0,0.0,0,0
27,0.0,3,10,0.0,1,0.0,0.0,0.0,0,0
27,3.0,3,11,0.2,1,0.96,0.32,1.4,0,0
27,3.2,3,12,0.4,0,1.8,0.44000000000000006,2.4,0,0
27,3.2,3,13,0.4,1,1.8,0.44000000000000006,2.4,0,0
27,6.2,3,14,0.6,0,3.2399999999999998,0.4800000000000001,3.0,0,0
27,6.2,3,15,0.6,0,3.2399999999999998,0.4800000000000001,3.0,0,0
27,3.2,3,16,0.4,0,2.2800000000000002,0.16,1.6,0,0
27,3.0,3,17,0.2,0,1.44,0.04,0.6,0,0
27,3.0,3,18,0.2,1,1.44,0.04,0.6,0,0
27,0.2,3,19,0.2,1,0.0,0.0,0.6,0,0
27,2.2,3,20,0.4,0,0.04,0.22000000000000003,0.8,0,0
27,2.2,3,21,0.4,1,0.04,0.22000000000000003,0.8,0,0
27,3.8,3,22,0.6,0,0.04,0.32,0.8,0,0
27,3.8,3,23,0.6,0,0.04,0.32,0.8,0,0
27,3.6,3,24,0.4,0,0.04,0.32,0.2,0,0
27,1.6,3,25,0.2,0,0.0,0.1,0.0,0,0
27,1.6,3,26,0.2,0,0.0,0.1,0.0,0,0
27,0.0,3,27,0.0,0,0.0,0.0,0.0,0,0
27,0.0,3,28,0.0,0,0.0,0.0,0.0,0,0
27,0.0,3,29,0.0,0,0.0,0.0,0.0,0,0
27,0.0,3,30,0.0,1,0.0,0.0,0.0,0,0
27,1.0,3,31,0.2,0,0.0,0.0,-0.2,0,0
27,1.0,3,32,0.2,1,0.0,0.0,-0.2,0,0
27,10.0,3,33,0.4,0,1.1199999999999999,2.7600000000000002,0.8,0,0
27,10.0,3,34,0.4,4,1.1199999999999999,2.7600000000000002,0.8,0,0
27,13.4,3,35,1.2,0,5.2,5.62,3.4,0,1
27,12.4,3,36,1.0,0,5.2,5.62,3.6,0,1
27,12.4,3,37,1.0,0,5.2,5.62,3.6,0,1
27,3.4,3,38,0.8,1,4.08,2.8600000000000003,2.6,0,1
83,43.0,3,6,3.4,2,11.72,1.02,7.8,1,0
83,57.8,3,7,3.8,0,12.440000000000001,3.2399999999999998,9.0,1,0
83,45.6,3,8,1.2,3,2.36,2.5,2.2,0,0
83,42.6,3,9,1.4,11,2.52,8.9,2.6,0,0
83,57.2,3,10,3.4,2,8.28,9.52,7.2,1,1
83,67.0,3,11,3.6,4,9.4,10.360000000000001,9.6,1,1
83,70.2,3,12,4.0,5,9.28,8.8,11.0,1,2
83,78.6,3,13,5.0,12,9.959999999999999,8.98,14.2,1,3
83,81.6,3,14,6.8,2,16.919999999999998,7.9,20.2,2,4
83,81.6,3,15,5.0,4,12.919999999999998,7.38,16.4,1,3
83,84.2,3,16,5.4,2,15.040000000000001,7.4399999999999995,17.4,1,3
83,84.2,3,17,5.0,0,15.0,7.26,15.2,1,2
83,71.4,3,18,4.0,0,14.319999999999999,7.08,12.2,1,1
83,53.4,3,19,1.6,0,5.76,1.6199999999999999,4.6,0,0
83,35.4,3,20,1.2,0,3.8,1.44,3.4,0,0
83,18.0,3,21,0.4,0,0.5599999999999999,0.48,0.4,0,0
83,0.0,3,22,0.0,1,0.0,0.0,0.0,0,0
83,2.6,3,23,0.2,1,0.2,0.0,0.4,0,0
83,13.2,3,24,0.4,8,3.4,7.659999999999999,0.6,0,0
83,25.0,3,25,2.0,12,10.48,8.62,5.6,1,0
83,43.0,3,26,4.4,1,21.439999999999998,14.079999999999998,13.6,2,1
83,61.0,3,27,4.6,2,23.359999999999996,17.619999999999997,14.6,2,1
83,76.4,3,28,4.8,5,25.639999999999997,24.139999999999997,16.6,2,1
83,80.0,3,29,5.6,3,27.359999999999996,21.48,21.6,2,2
83,85.4,3,30,4.6,8,21.8,20.68,18.4,1,2
83,84.2,3,31,3.8,1,17.96,25.32,17.2,0,2
83,68.8,3,32,3.8,2,16.44,22.04,17.2,0,2
83,68.8,3,33,3.8,3,16.48,21.16,17.2,0,2
83,72.6,3,34,3.4,1,14.760000000000002,22.4,14.2,0,1
83,73.4,3,35,3.0,6,15.64,28.24,12.4,0,1
83,74.4,3,36,2.6,1,9.879999999999999,19.259999999999998,8.4,0,1
83,76.2,3,37,2.6,15,10.559999999999999,22.52,9.4,0,1
83,76.2,3,38,5.2,2,22.439999999999998,19.4,16.0,2,1
120,78.4,3,6,2.6,4,13.8,6.36,7.2,1,0
120,87.4,3,7,3.2,1,14.6,9.42,10.8,1,1
120,89.8,3,8,2.8,6,13.319999999999999,10.92,9.6,1,1
120,90.0,3,9,4.0,7,16.64,13.440000000000001,14.6,1,2
120,87.6,3,10,4.0,1,17.96,23.38,15.4,1,2
120,87.6,3,11,3.8,8,17.479999999999997,21.58,14.6,1,2
120,87.6,3,12,4.6,2,22.639999999999997,20.8,15.8,2,1
120,87.6,3,13,4.8,3,22.4,18.24,16.6,2,1
120,84.4,3,14,4.2,1,21.080000000000002,20.8,14.0,2,0
120,80.6,3,15,3.0,1,13.88,10.8,9.6,1,0
120,80.6,3,16,3.0,0,15.320000000000002,10.64,10.2,1,0
120,62.6,3,17,1.4,3,8.440000000000001,8.18,5.2,0,0
120,62.6,3,18,1.6,20,9.24,8.620000000000001,5.8,0,0
120,65.8,3,19,5.0,3,28.880000000000003,4.16,18.0,3,0
120,69.8,3,20,5.4,6,28.440000000000005,4.9799999999999995,18.6,3,0
120,64.4,3,21,6.4,6,31.76,7.019999999999999,22.0,3,1
120,82.4,3,22,7.6,1,37.32000000000001,16.08,25.4,3,2
120,80.6,3,23,7.2,2,35.2,13.579999999999998,23.0,3,2
120,80.6,3,24,3.6,-2,14.280000000000001,16.58,12.0,0,2
120,73.0,3,25,2.6,0,13.520000000000001,17.68,9.0,0,2
120,60.4,3,26,1.4,0,8.040000000000001,15.34,4.4,0,1
120,42.4,3,27,0.2,1,2.4799999999999995,6.279999999999999,1.0,0,0
120,35.2,3,28,0.2,7,2.76,6.24,1.2,0,0
120,31.4,3,29,1.2,3,7.720000000000001,3.1399999999999997,3.2,1,0
120,41.2,3,30,2.2,2,8.16,4.24,5.4,1,0
120,54.6,3,31,2.6,3,9.24,4.3,7.0,1,0
120,69.8,3,32,3.2,5,9.24,5.14,7.8,1,0
120,78.8,3,33,4.0,3,8.8,7.140000000000001,9.4,1,1
120,82.6,3,34,3.2,2,4.08,12.88,7.4,0,1
120,79.0,3,35,3.0,3,3.72,9.959999999999999,8.4,0,1
120,81.4,3,36,3.2,2,3.2800000000000002,10.02,8.0,0,1
120,84.2,3,37,3.0,1,4.2,9.34,7.0,0,1
120,71.6,3,38,2.2,7,3.9200000000000004,7.099999999999999,4.6,0,0
121,53.2,3,6,3.0,2,16.32,17.94,11.2,1,0
121,69.2,3,7,3.4,2,17.16,22.0,12.4,1,0
121,64.6,3,8,2.8,3,14.719999999999999,13.719999999999999,11.4,1,0
121,61.4,3,9,3.0,7,15.24,19.619999999999997,13.6,1,0
121,77.0,3,10,4.4,2,21.8,22.72,19.4,1,1
121,73.2,3,11,3.2,2,14.160000000000002,22.4,15.0,0,1
121,73.8,3,12,3.2,2,15.12,25.880000000000003,15.6,0,1
121,76.2,3,13,3.2,4,14.239999999999998,28.7,15.0,0,1
121,79.4,3,14,3.4,1,14.879999999999999,23.36,15.6,0,1
121,69.6,3,15,2.2,2,11.32,22.5,11.2,0,0
121,68.2,3,16,2.2,1,10.440000000000001,22.520000000000003,9.6,0,0
121,57.4,3,17,2.0,4,9.360000000000001,15.16,9.0,0,0
121,46.8,3,18,2.4,4,10.680000000000001,15.440000000000001,9.4,0,1
121,31.4,3,19,2.4,0,12.24,13.540000000000001,9.4,0,2
121,25.6,3,20,2.2,4,9.24,11.3,8.0,0,2
121,31.6,3,21,2.6,1,13.440000000000001,17.259999999999998,10.4,0,2
121,31.6,3,22,2.6,4,13.2,20.060000000000002,10.6,0,2
121,41.6,3,23,2.6,1,13.919999999999998,23.82,12.4,0,1
121,46.2,3,24,2.0,0,9.52,18.1,9.4,0,0
121,46.2,3,25,2.0,1,9.52,18.1,9.4,0,0
121,28.8,3,26,1.4,1,5.92,13.1,8.0,0,0
121,26.4,3,27,1.4,1,6.840000000000001,12.340000000000002,7.6,0,0
121,15.8,3,28,0.8,18,3.56,6.42,4.2,0,0
121,26.6,3,29,4.2,3,20.68,11.66,15.8,2,1
121,44.6,3,30,4.8,2,23.12,14.440000000000001,17.6,2,1
121,58.2,3,31,5.0,0,24.32,13.7,18.8,2,1
121,54.8,3,32,4.8,1,22.92,11.48,17.8,2,1
121,59.2,3,33,4.8,5,22.360000000000003,11.239999999999998,17.6,2,1
121,59.2,3,34,2.2,2,6.919999999999999,8.86,7.6,0,0
121,59.2,3,35,2.0,11,7.56,12.939999999999998,9.4,0,0
121,63.0,3,36,3.8,4,14.080000000000002,18.779999999999998,14.0,1,0
121,76.6,3,37,4.6,2,16.8,19.139999999999997,16.2,1,0
121,85.6,3,38,4.8,1,18.16,24.24,18.2,1,0
122,9.0,3,6,0.2,0,0.8,0.36,1.0,0,0
122,0.0,3,7,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,8,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,9,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,10,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,11,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,12,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,13,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,14,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,15,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,23,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,24,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,25,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,26,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,27,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,28,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,29,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,30,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,31,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,32,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,33,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,34,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,35,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,36,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,37,0.0,0,0.0,0.0,0.0,0,0
122,0.0,3,38,0.0,0,0.0,0.0,0.0,0,0
123,19.0,3,6,2.2,0,7.760000000000001,1.2399999999999998,7.2,1,0
123,1.0,3,7,1.8,1,6.6800000000000015,0.24,5.8,1,0
123,1.2,3,8,2.0,0,6.6800000000000015,0.24,6.4,1,0
123,1.0,3,9,1.8,0,6.6800000000000015,0.22000000000000003,5.8,1,0
123,0.8,3,10,0.4,1,0.04,0.2,1.2,0,0
123,1.0,3,11,0.4,0,0.04,0.06,1.2,0,0
123,1.0,3,12,0.4,0,0.04,0.06,1.2,0,0
123,0.8,3,13,0.2,0,0.04,0.06,0.6,0,0
123,0.8,3,14,0.2,0,0.04,0.06,0.6,0,0
123,0.8,3,15,0.2,0,0.04,0.06,0.6,0,0
123,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,23,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,24,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,25,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,26,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,27,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,28,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,29,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,30,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,31,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,32,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,33,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,34,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,35,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,36,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,37,0.0,0,0.0,0.0,0.0,0,0
123,0.0,3,38,0.0,0,0.0,0.0,0.0,0,0
124,64.4,3,6,3.0,6,9.76,6.44,10.0,0,1
124,76.2,3,7,4.0,1,15.4,12.38,15.8,0,2
124,77.2,3,8,3.6,2,14.239999999999998,14.4,15.8,0,2
124,81.0,3,9,3.4,2,14.839999999999998,18.18,16.8,0,2
124,81.0,3,10,2.6,1,11.04,17.14,15.0,0,1
124,83.4,3,11,2.4,2,14.959999999999999,19.200000000000003,16.4,0,1
124,85.4,3,12,1.6,2,10.72,19.660000000000004,12.4,0,0
124,88.8,3,13,1.8,8,12.04,20.26,14.2,0,0
124,89.0,3,14,3.0,1,16.32,18.54,16.6,0,1
124,76.8,3,15,2.8,4,14.6,17.12,15.0,0,1
124,77.8,3,16,3.4,9,15.559999999999999,17.8,14.8,0,1
124,77.8,3,17,4.8,0,23.6,16.6,18.4,1,1
124,59.8,3,18,4.4,1,21.48,13.52,15.0,1,1
124,42.0,3,19,3.0,2,15.959999999999999,10.22,10.4,1,0
124,54.2,3,20,3.2,1,17.68,13.34,11.2,1,0
124,41.4,3,21,2.6,1,12.6,10.24,9.0,1,0
124,26.2,3,22,1.0,0,3.44,5.28,3.8,0,0
124,26.2,3,23,1.0,1,3.44,5.28,3.8,0,0
124,27.8,3,24,1.0,1,3.4,5.300000000000001,3.8,0,0
124,21.6,3,25,0.8,1,2.04,1.1199999999999999,3.0,0,0
124,27.4,3,26,0.8,1,2.6399999999999997,1.3199999999999998,4.0,0,0
124,28.0,3,27,0.8,2,3.12,1.7600000000000002,4.2,0,0
124,41.2,3,28,1.2,1,4.36,6.480000000000001,6.6,0,0
124,43.0,3,29,1.2,3,5.159999999999999,9.059999999999999,7.0,0,0
124,43.4,3,30,1.6,2,5.28,9.34,8.6,0,0
124,50.4,3,31,1.8,5,5.5600000000000005,11.78,10.0,0,0
124,65.0,3,32,2.6,0,9.32,11.3,11.4,0,0
124,51.8,3,33,2.2,0,8.080000000000002,6.58,9.0,0,0
124,48.2,3,34,2.0,0,7.2,3.8800000000000003,8.0,0,0
124,36.0,3,35,1.4,0,5.76,3.12,5.2,0,0
124,18.0,3,36,1.0,0,4.5200000000000005,0.42000000000000004,2.2,0,0
124,2.2,3,37,0.0,1,0.0,0.36,0.0,0,0
124,7.6,3,38,0.2,0,0.8,2.66,0.8,0,0
125,3.2,3,6,0.2,1,0.0,0.02,0.4,0,0
125,5.0,3,7,0.4,1,0.96,2.98,1.4,0,0
125,8.2,3,8,0.6,1,0.96,3.16,1.8,0,0
125,11.2,3,9,0.8,4,1.04,3.22,2.0,0,0
125,23.4,3,10,1.6,1,3.6799999999999997,6.980000000000001,4.2,0,0
125,24.6,3,11,1.6,1,4.319999999999999,7.119999999999999,5.0,0,0
125,24.0,3,12,1.6,0,3.6,4.62,4.6,0,0
125,22.8,3,13,1.4,0,3.6,4.62,4.2,0,0
125,19.8,3,14,1.2,2,3.5199999999999996,4.5600000000000005,4.0,0,0
125,19.6,3,15,0.8,1,2.68,3.8600000000000003,3.8,0,0
125,18.0,3,16,0.8,3,2.44,6.04,3.6,0,0
125,32.6,3,17,1.2,9,5.36,6.459999999999999,5.6,0,0
125,48.6,3,18,3.0,4,12.52,10.8,12.4,0,1
125,66.6,3,19,3.8,5,16.88,15.52,16.8,0,1
125,72.6,3,20,4.4,11,20.119999999999997,15.920000000000002,19.2,0,1
125,87.8,3,21,6.4,7,30.72,19.44,26.8,0,3
125,90.0,3,22,7.2,1,33.68,21.72,29.0,0,4
125,90.0,3,23,5.6,2,30.6,29.860000000000003,26.0,0,3
125,90.0,3,24,5.2,4,28.48,30.339999999999996,23.6,0,3
125,90.0,3,25,5.0,9,27.8,27.160000000000004,22.0,0,3
125,90.0,3,26,4.6,1,26.439999999999998,26.18,22.2,1,1
125,90.0,3,27,3.4,1,22.2,26.02,19.4,1,0
